RESULT
[0.9872715558660056, 0.014335840888142942, 0.009562141478783993, 0.01048573033887828, 0.0018349923238806351, 0.004077482231979665]	[1, 0, 0, 0, 0, 0]
[0.9885257354539337, 0.014358367627284081, 0.037778094464633656, 0.006764221768040363, 0.0005319762186823515, 0.00530284065396882]	[1, 0, 0, 0, 0, 0]
[0.99404568377156, 0.009286133409292026, 0.04128782385333431, 0.005833762602854054, 0.0006016835209181032, 0.006497971913449078]	[1, 0, 0, 0, 0, 0]
[0.9722039514796593, 0.014962149733268175, 0.04308593103198219, 0.018769140630374187, 0.0004779384027359878, 0.003390499154432996]	[1, 0, 0, 0, 0, 0]
[0.9952073212273083, 0.0021961896075644925, 0.039633566608042306, 0.0018847812778763108, 0.003907138370059453, 0.014518058427339133]	[1, 0, 0, 0, 0, 0]
[0.9854911521068149, 0.03564427875084293, 0.005437558458839734, 0.013448521183758182, 0.0011052881139176217, 0.002916983648506864]	[1, 0, 0, 0, 0, 0]
[0.8993449225742662, 0.10491984950349433, 0.0026897653647082014, 0.0034970442101136217, 0.006780023299292333, 0.006538256396826526]	[0, 1, 0, 0, 0, 0]
[0.6448883544845709, 0.26789868022322, 0.007187248823376714, 0.00434610406332158, 0.0030712645978370444, 0.007691509535413912]	[0, 1, 0, 0, 0, 0]
[0.6780876365240815, 0.2683483145050782, 0.012134852854541526, 0.0029314935589506153, 0.0018680377753548182, 0.009349342378992377]	[0, 1, 0, 0, 0, 0]
[0.5060128497226526, 0.0014777770049169549, 0.9652457107637302, 0.00016144727855621222, 0.0006632150004991898, 0.083286825039442]	[0, 0, 1, 0, 0, 0]
[0.5217645271326316, 0.005561862463091551, 0.9086596384285667, 0.0002606306047541452, 0.00041960478980839736, 0.05435245389397659]	[0, 0, 1, 0, 0, 0]
[0.35684257369100014, 0.0009858021577232856, 0.9805430600473516, 0.0005015119593449124, 0.0006952366270467737, 0.07118310506860874]	[0, 0, 1, 0, 0, 0]
[0.47082371877143137, 0.013298344376441496, 0.0043701939064140815, 0.15440181686785048, 0.021954196042545403, 0.0015423408304936384]	[0, 0, 0, 1, 0, 0]
[0.2241730948976075, 0.0006602977501997269, 0.002379438244675433, 0.2660325873200222, 0.5007852601940747, 0.0016466742203851748]	[0, 0, 0, 1, 0, 0]
[0.042286034430071597, 0.016277879238750532, 0.005907984863642695, 0.8457767843417574, 0.016419313734489245, 0.00034695702067629803]	[0, 0, 0, 1, 0, 0]
[0.11502287921884756, 0.0013563896627215067, 0.03341442627063906, 0.03091812349986207, 0.2155929210284416, 0.006991977374835899]	[0, 0, 0, 0, 1, 0]
[0.3818280118125189, 0.002110967403405771, 0.015681043965318046, 0.011549190648431712, 0.17518435954426212, 0.008915551364968334]	[0, 0, 0, 0, 1, 0]
[0.4346002074525665, 0.0072650785391522995, 0.0235448130607256, 0.0069750599953993745, 0.05289182131276817, 0.010842072526352754]	[0, 0, 0, 0, 1, 0]
[0.7091498186698139, 0.003825398118209115, 0.07704179548213307, 0.00032355593392287675, 0.07131800408419417, 0.059177761462527984]	[0, 0, 0, 0, 1, 0]
[0.22319902797017338, 0.00820165898956695, 0.11004067152126304, 0.00010124021758454489, 0.18639621842661974, 0.12726623632691483]	[0, 0, 0, 0, 1, 0]
[0.7277413977154557, 0.003836463375737749, 0.1491934027273022, 2.9532672063261838e-05, 0.10235249244137393, 0.1797086097061119]	[0, 0, 0, 0, 1, 0]
[0.6922853131409344, 0.001750300229747937, 0.798893748091923, 0.0003921495753004287, 0.002919190460695774, 0.06678196495265004]	[1, 0, 0, 0, 0, 0]
[0.6914094349789822, 0.0015435489379822182, 0.6491906066434928, 0.0009099234196319769, 0.005083599731497487, 0.04188433213349907]	[1, 0, 0, 0, 0, 0]
[0.16609352332984176, 0.0021843655754424963, 0.4840500125913965, 0.0010962742926547064, 0.04307852470126976, 0.0501083572339921]	[1, 0, 0, 0, 0, 0]
[0.6261794343311482, 0.0001777246662419794, 0.565324415373181, 0.00012169960780186937, 0.25915200414648965, 0.1778770903616374]	[1, 0, 0, 0, 0, 0]
[0.9813379796778838, 0.0007333285176551055, 0.09575886137948644, 0.00020511594276443858, 0.041961840685489575, 0.05969950765887648]	[1, 0, 0, 0, 0, 0]
[0.9714765155632415, 0.0004246596325565718, 0.34901513522997407, 0.0001428084895226515, 0.02707891479583382, 0.0943594489201349]	[1, 0, 0, 0, 0, 0]
[0.04886141529223181, 0.01213696435477853, 0.6864745511282058, 0.15111949658654053, 0.0005697835045499951, 0.003616853936563488]	[0, 1, 0, 0, 0, 0]
[0.0031456627797860227, 0.04202940053968029, 0.9459025687714634, 0.005268451344958839, 0.0006853209634343445, 0.02418944335456561]	[0, 1, 0, 0, 0, 0]
[0.023346242568888866, 0.013252737323517345, 0.841250691393898, 0.011818463570041531, 0.0013946658129144834, 0.016738897335726134]	[0, 0, 0, 1, 0, 0]
[0.8806067188351077, 0.0001711011805364326, 0.6139965533522569, 0.001802562271431463, 0.027158695287120553, 0.04889254212794292]	[1, 0, 0, 0, 0, 0]
[0.6021636885147489, 0.0001736338023335649, 0.9570265455828261, 0.00038172211976870095, 0.010976198348120834, 0.132945236823186]	[0, 0, 1, 0, 0, 0]
[0.08382862931294247, 0.0010606588206208242, 0.9933816173407886, 0.0019460632060289084, 0.0006795145987636112, 0.059104011214270384]	[0, 0, 1, 0, 0, 0]
[0.4516684541676698, 0.0016701915893862992, 0.28495616660513623, 0.7670900157484473, 0.0008654238634976672, 0.0007938500574311939]	[0, 0, 0, 1, 0, 0]
[0.9206008475911703, 0.001213067139988058, 0.13305781692858457, 0.677885719963459, 0.0009999223329805818, 0.0009795348443336009]	[0, 0, 0, 1, 0, 0]
[0.6657705380024559, 0.003604260730761785, 0.34633390187591706, 0.6708939190283767, 0.00023825354969619664, 0.0009153087054017181]	[0, 0, 0, 1, 0, 0]
[0.04606649896250672, 0.005337965142890836, 0.3800910911710071, 0.027581672432585674, 0.011144308007565095, 0.009583496575649086]	[0, 0, 0, 0, 1, 0]
[0.07776905554694984, 0.00252695955770964, 0.2635507913526872, 0.22180260614760156, 0.011915183505726698, 0.003889916783100392]	[0, 0, 0, 0, 1, 0]
[0.16110214645659668, 0.002178328779404986, 0.2827452495992445, 0.03276036962759275, 0.017280331601221992, 0.009623389827185547]	[0, 0, 0, 1, 0, 0]
[0.5575892358967228, 0.0016324006435114863, 0.4557016005560124, 0.008438251753115444, 0.009772340931713563, 0.02272476809160287]	[0, 0, 1, 0, 0, 0]
[0.3011265726988092, 0.005089547431034381, 0.29752621053746586, 0.055406729683888135, 0.0038522327372302687, 0.006520920239172225]	[0, 0, 0, 0, 0, 1]
[0.0887263338935591, 0.003259188236807324, 0.5701673523258417, 0.008387230319865296, 0.014861195459041061, 0.023392980360134527]	[0, 0, 0, 0, 0, 1]
Accuracy: 72.7699530516
